Symbol,Strategy,FinalEquity,AnnRet,AnnVol,Sharpe,MaxDD,Calmar
SPY,Buy&Hold,6.572023540063379,0.13631031778557556,0.17094050413263545,0.8335406766747616,-2.255836587158219,0.06042561706887286
SPY,Momentum,0.8895819970934806,-0.007909546172934268,0.09001005746090569,-0.042607635068492626,-1.5213436905553541,-0.005199052799204729
SPY,Mean Reversion,2.6141663948080267,0.0673927752364043,0.1369741903894683,0.5449688428172236,-1.784332860845348,0.03776917228575626
SPY,Mean Reversion with Regime,2.19797941858943,0.0549042026325548,0.07588415778413057,0.742363014976355,-1.1719075496059674,0.04685028494868502
2330.TW,Buy&Hold,27.58659344604017,0.2626968102148959,0.2525452532755812,1.0499831584943633,-8.398524577050571,0.031278923792487236
2330.TW,Momentum,1.75676996707833,0.04041478764094131,0.13315960066931884,0.3639384169840177,-1.3425972279945966,0.03010194479643597
2330.TW,Mean Reversion,6.918934472573317,0.14568508019172777,0.1705046077484395,0.8829832452266633,-4.06148904508212,0.035869869049168425
2330.TW,Mean Reversion with Regime,2.576131711381016,0.06879937698776217,0.11822886139271421,0.6218868536309268,-1.9314173485348234,0.03562118619259245
